X0,X1,X2,X3,X4,X5,X6,X7,X8,X9
0.2583050259373206,0.2159846490632755,0.5389486437167353,0.431186925174337,0.3695079272486011,0.2046873615654908,0.650364959852688,0.0777264234871145,0.7704652943665226,0.7491048930556493
0.808566969687223,0.2146683724047785,0.2863742763974091,0.3370865670339328,0.6080864618186069,0.0608938612016979,0.0820937193375912,0.9650385425223198,0.2931515580591448,0.5538828811645267
0.4838624423947726,0.8948152985773701,0.2169319620551438,0.607439639023406,0.8315605012740892,0.3072898415716332,0.2412879999834211,0.3459513344513468,0.919196433730555,0.638723432986454
0.6530583897767924,0.6482421380464005,0.5821116468524611,0.5392556392706798,0.2093808401468135,0.4488386989533234,0.0029361448004309,0.6797451428738891,0.1244831103240149,0.6609038553644146
0.4166285289377683,0.7094470049604338,0.0182369927694868,0.7295295484301126,0.1610795649026252,0.7654623438070354,0.1769110491608124,0.5039215981375202,0.9795026859881154,0.0252152444478952
0.0578599040116141,0.3902354105218231,0.3185576404659967,0.51587347364166,0.9827711505262592,0.1769758059416688,0.349969455058928,0.892386599325637,0.8585383421210137,0.7887718229844344
0.4155257422158267,0.4540295956688855,0.5514903248106684,0.1519700805799175,0.6401899550280488,0.5747309571097593,0.792257058618102,0.1737591857087863,0.8662645262903291,0.7089977884572838
0.2304357349714427,0.83313244753384,0.6959252507237221,0.428218903414713,0.6649588277883565,0.0571516304028006,0.4863546763757613,0.281561079068223,0.5110813340928069,0.6460511928953241
0.0355847495374562,0.0750198707119353,0.6834864283735099,0.6907394111946017,0.1285469511889431,0.5653215350030497,0.3935629192378805,0.5522888054912136,0.2581064967397195,0.4460004075592229
0.4796427570190491,0.71033835240941,0.182645028919717,0.9237975882917776,0.5916974462172943,0.4079755650243065,0.5677623908649266,0.4027698497666947,0.9631309147003446,0.4848149354078913
0.6351277986490929,0.4541650117593517,0.6415322294439935,0.4125973520008932,0.0295919118033355,0.3058232862955852,0.7973009956502185,0.1593863231077011,0.5899091866841485,0.7337622434297707
0.2363567403267806,0.704794227663909,0.1893853498067675,0.9678403978418354,0.211389802458068,0.55253959913469,0.3651420785808746,0.3099552493215034,0.6008905125727999,0.4471858161169447
0.4486857140869337,0.9325799634387384,0.4057813332346439,0.704144065717045,0.5576720753346928,0.2452442441956498,0.4386695054679623,0.8292846284114096,0.8677082414848243,0.4132416604816039
0.8182594196824278,0.915200882351486,0.8303650705917168,0.3915223285531655,0.6148883440673133,0.9254504476066984,0.2114739670969149,0.8539503725688475,0.771869063727161,0.7459582309968614
0.401080600583797,0.0638689094427917,0.7515940510133453,0.2843274268229564,0.5273377815217473,0.2604197164543358,0.7132037175420183,0.7365348765801597,0.6427093637526906,0.9809110559895852
0.6379876865864733,0.4309387540257008,0.2828476894663589,0.1388363091078716,0.9500159423022858,0.9321396819247436,0.6059735934960098,0.5745673802665432,0.5312010218362647,0.909802131856054
0.2173990841738758,0.412513600006843,0.790421831763802,0.3796620726686335,0.092951384686441,0.2564136645819004,0.8339733330423483,0.4177303255339734,0.1166730471109122,0.0263159654207011
0.0813352111413445,0.620588295036824,0.700053735686295,0.7035584662725406,0.7855843488532294,0.3953188274755218,0.4233358403444391,0.8055662750394739,0.7588383595308679,0.6543236880837029
0.4238356678174314,0.7087770407646726,0.703171988508103,0.1810221575622892,0.0095999949835321,0.9619503030629571,0.894556037593245,0.3927995540248941,0.5284667494514815,0.6264507329675081
0.2686161827853865,0.1376616130924605,0.1867087781819618,0.8265531221387381,0.2872016518315254,0.3384520779008404,0.4196243088768877,0.6351598147558064,0.8105214499216433,0.6818130315209978
0.4236873649607432,0.3305087467999525,0.3220352197222427,0.8847703839145371,0.1260155073777006,0.2286269822266676,0.8285499841803584,0.1003139689128487,0.6730028376805715,0.7281905413509603
0.621828660645865,0.9765322926188662,0.6372996782549132,0.9597744793332114,0.697437343808717,0.1541828153248806,0.0602302835684238,0.0290069806306076,0.6570323980586464,0.8555813695203986
0.132826892438111,0.6455347073865602,0.3036777899495692,0.7708117508108995,0.7794420576111883,0.8870428494359769,0.1406650557087138,0.8700845314090498,0.1322231655935535,0.8984811334552962
0.7438852296590295,0.8290642363275716,0.0625823860001959,0.9598704145729368,0.8611518055905194,0.5785303689525482,0.2996157138298502,0.379973659774259,0.6587588454195118,0.5523367081491073
0.4899291749157977,0.130758377000149,0.5506533067831958,0.0183226982407785,0.3525372007498267,0.2407863187220021,0.9967237739868428,0.9281012330759966,0.4102045051231493,0.315745038255567
0.9349694160851112,0.0088908711918552,0.3708935782607792,0.1150407284365747,0.0838419232615254,0.1961064492871315,0.3721883655358274,0.5598764585444372,0.8367523276134381,0.4654256754479591
0.4968347614198698,0.9412450753272008,0.9829430653356636,0.267358411843787,0.4091460611728419,0.6554033438818748,0.312003448127383,0.8967495800894317,0.9783221207266584,0.8837673061332099
0.8519391129301566,0.9166348865796288,0.6027333764519854,0.6809349216325417,0.5897744456114719,0.9099751926871388,0.6070339206671157,0.8588554795221345,0.8685284312389246,0.1554669209411799
0.008059540965455,0.6061055226721581,0.2028652149688227,0.184444096088793,0.103104083463077,0.3576945632836543,0.3703009746453666,0.8129242117933567,0.3169268966706133,0.8978289176957359
0.833699061771603,0.7774206880479315,0.8419218406921911,0.4313665554562755,0.4986761005443557,0.2471682141306332,0.4884768995254912,0.978242982140465,0.5080002298476313,0.4421870258670051
0.5797647859087596,0.0030580048571885,0.7030509934277434,0.8700612346385825,0.0626660608907703,0.7266688367655451,0.8724462806382614,0.0825998440491281,0.3392265996104322,0.2573527829922249
0.7314115563721505,0.3949996329355471,0.0351528855604825,0.5784141270640982,0.1338877367779214,0.1509372703397119,0.6329174016908451,0.9966868545966092,0.8169161769421416,0.6323451078545677
0.9905147339772796,0.5184256135237031,0.2363342435128086,0.7523813141814036,0.627340621436122,0.5774284789237828,0.8282769216217878,0.913303079639607,0.7594303248399995,0.4879850693733729
0.5158212952058108,0.6387375326469892,0.2715138179420159,0.7294100699251398,0.9890720903783377,0.950063328021454,0.7241269809999293,0.3158456050902634,0.9299277283866988,0.1131394342904862
0.5062750474819833,0.1823411054688325,0.081859916265209,0.3083059199230554,0.173808528500215,0.0820147845548177,0.4243608652994876,0.0523963522003303,0.4170352278984328,0.901735761309956
0.1999432184101472,0.4866872365890614,0.1097707089655993,0.0167297615279918,0.9752536114759076,0.2566904293117023,0.969231336127815,0.331226789098925,0.269725729365957,0.5896753648055334
0.8816211409237313,0.3558673294165123,0.7155354094342138,0.9748388947039514,0.1097098538564388,0.091434697892978,0.1349965797221209,0.5227257045278236,0.0436114776151655,0.7597034305294542
0.896402385166542,0.6056396485880413,0.9235493378450976,0.6965229563551366,0.3270937884994057,0.8190835559635188,0.2367320410458224,0.063337483043686,0.4839496682743713,0.1596501825921765
0.4245815489476576,0.006190572366036,0.633960415312864,0.4741340567166774,0.9925085046716466,0.8774999631843419,0.4580968179776077,0.8990183403966964,0.8271035827909028,0.9106441709095372
0.3046292162425266,0.5643540877674202,0.015725991731845,0.7486002293573535,0.802977036590219,0.8039276016182141,0.5046634262514917,0.1782055246789003,0.5758947419655179,0.9838814452878806
0.354940150791458,0.6372738146683465,0.5619660413338673,0.4410764811856766,0.418436883773235,0.8306083746115733,0.7831460669427414,0.5706232138307444,0.7179593160761713,0.9872894242000666
0.4888569270744899,0.6889170858998703,0.6604785427667045,0.47252058365456,0.0624445958261898,0.0481351267999655,0.0393400856744903,0.8969500537899406,0.6202811457837754,0.7747327278439827
0.6097655475951972,0.114621948785479,0.2788286499526362,0.6935118207644706,0.6092343866198997,0.5445943277855527,0.2129674679428227,0.3640560463019635,0.4245205773090741,0.2355105754508512
0.585116872178418,0.0903406308405461,0.3273143487590758,0.2168540017091915,0.1047407562214073,0.2579061738665825,0.7364012106888809,0.5490540705101703,0.2860840394803611,0.6703742472839604
0.8539240911494387,0.9709010367695275,0.7681439976944483,0.2478174536930458,0.5362204782371289,0.6551575026333211,0.54666265364667,0.4732373033477846,0.8383732411159676,0.8651674702378641
0.513614558173489,0.5980342096752226,0.5058101470755825,0.6564326105438417,0.2097431160292245,0.5543372483563207,0.0580497956426552,0.1556515066484631,0.7299594819106061,0.5643807935245448
0.1922159021373261,0.3123468639703187,0.6676790202389348,0.1760258856098725,0.421450235306021,0.3057999077138001,0.4272884551798505,0.0409223205262021,0.1110318701090076,0.2706362996531893
0.4237966143334929,0.2089767200877845,0.2928768605490411,0.95565503992114,0.6069786359601929,0.6664729432380494,0.5593873658443372,0.6133344454590326,0.1705475229264365,0.9542423384938932
0.3915386877025185,0.9851456779800244,0.9819555937113542,0.1167018194545602,0.5162833483081604,0.2031998391974407,0.0961534436483337,0.2029266824629062,0.2011369846646256,0.604716237550028
0.6907691721226038,0.4007102836724846,0.7409247948162506,0.8804264939358614,0.0797039294312803,0.8840546772337439,0.3374903316573049,0.6117366042561938,0.4820585803011911,0.2025980442209264
0.1088013759960015,0.708220960192092,0.8072227341531097,0.3185179622263161,0.2460767069492507,0.3129224548864163,0.4342456888866887,0.7619044083102449,0.7224555833236866,0.7086975610994555
